ovr_id,last_check_date,next_check_date,permid,issuer_name,ovr_target,source_value,ovr_value,ovr_active,og_srating,og_exposure,og_controversy,og_committee,company_inheriting,parent_company,inherited_ovr,inhert_ovr_id,comments,evidence,ovr_log,brs_id
ovr000452,01/12/2024,01/05/2025,8589934183,US Bancorp,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.

latest_comment:
No hay que revisar - Aplicado OVR en el pasado. Actualmente ISR considera que no es necesario aplicar OVR y que el resultado de Clarity es correcto.

sustainalytics_controv_detail:
-

exposure_detail:
-",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",91660A
ovr000453,01/12/2024,01/05/2025,8589934183,US Bancorp,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",91660A
ovr000454,01/12/2024,01/05/2025,8589934183,US Bancorp,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",91660A
ovr000455,01/01/2025,01/07/2025,4295860306,Americanas SA,str_001,OK,EXCLUDED,True,,,x,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",G49096
ovr000456,01/01/2025,01/07/2025,4295860306,Americanas SA,str_003,OK,EXCLUDED,True,,,x,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",G49096
ovr000457,01/01/2025,01/07/2025,4295860306,Americanas SA,str_004,OK,EXCLUDED,True,,,x,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",G49096
ovr000458,01/01/2025,01/07/2025,4295860306,Americanas SA,str_006,OK,EXCLUDED,True,,,x,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",G49096
ovr000459,01/01/2025,01/07/2025,4295860306,Americanas SA,art_8,OK,EXCLUDED,True,,,x,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",G49096
ovr000460,01/01/2025,01/07/2025,4295860306,Americanas SA,cs_001,OK,EXCLUDED,True,,,x,,False,,False,,"Update dic-23: se sigue aplicando el overwrite de OK en las estrategias afectadas por la exposición a nuclear weapons y cluster bombs participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto con el documento PASI Statement).
Update ago-24: se mantienen los ovrs
Rev ene-25: se elimina el exposure de cluster bombs ya que ya no aparece en el DF, pero el resto de ovrs se mantienen por la exposicion a Nuclear Weapons

latest_comment:
Revisada en ene-25: se elimina el exposure de cluster bombs, pero se mantienen los ovrs por el de nuclear weapons

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%),  Nuclear Weapons Part (1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",G49096
ovr000461,01/01/2025,01/07/2025,4295860306,Americanas SA,cs_003,OK,FLAG,True,,,x,,False,,False,,"Update jun-23: Clarity considera que ya no existe controversia severa.
Update dic-23: Se aplica overwrite de OK en las estrategias afectadas por la controversia severa de nivel 4 en Anticompetitive practices identificada por Sustainalytics, pero no por Clarity.
Update ago-24: se mantiene la situación de la controversia y por lo tanto los ovrs
Rev ene-25: se mantienen los FLAG ya que la severidad de la controversia no hay variado

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Customer Incidents (Anticompetitive practices)

exposure_detail:
-",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",G49096
ovr000462,01/01/2025,01/07/2025,4295867483,AXA SA,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"Update jun-23: Clarity considera que ya no existe controversia severa.
Update dic-23: Se aplica overwrite de OK en las estrategias afectadas por la controversia severa de nivel 4 en Anticompetitive practices identificada por Sustainalytics, pero no por Clarity.
Update ago-24: se mantiene la situación de la controversia y por lo tanto los ovrs
Rev ene-25: se mantienen los FLAG ya que la severidad de la controversia no hay variado

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Customer Incidents (Anticompetitive practices)

exposure_detail:
-",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R49305
ovr000463,01/01/2025,01/07/2025,4295867483,AXA SA,str_002,EXCLUDED,OK,True,,,,x,False,,False,,"Update jun-23: Clarity considera que ya no existe controversia severa.
Update dic-23: Se aplica overwrite de OK en las estrategias afectadas por la controversia severa de nivel 4 en Anticompetitive practices identificada por Sustainalytics, pero no por Clarity.
Update ago-24: se mantiene la situación de la controversia y por lo tanto los ovrs
Rev ene-25: se mantienen los FLAG ya que la severidad de la controversia no hay variado

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Customer Incidents (Anticompetitive practices)

exposure_detail:
-",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R49305
ovr000464,01/01/2025,01/07/2025,4295867483,AXA SA,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"Update jun-23: Clarity considera que ya no existe controversia severa.
Update dic-23: Se aplica overwrite de OK en las estrategias afectadas por la controversia severa de nivel 4 en Anticompetitive practices identificada por Sustainalytics, pero no por Clarity.
Update ago-24: se mantiene la situación de la controversia y por lo tanto los ovrs
Rev ene-25: se mantienen los FLAG ya que la severidad de la controversia no hay variado

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Customer Incidents (Anticompetitive practices)

exposure_detail:
-",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R49305
ovr000465,01/01/2025,01/07/2025,4295867483,AXA SA,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"Update jun-23: Clarity considera que ya no existe controversia severa.
Update dic-23: Se aplica overwrite de OK en las estrategias afectadas por la controversia severa de nivel 4 en Anticompetitive practices identificada por Sustainalytics, pero no por Clarity.
Update ago-24: se mantiene la situación de la controversia y por lo tanto los ovrs
Rev ene-25: se mantienen los FLAG ya que la severidad de la controversia no hay variado

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
Customer Incidents (Anticompetitive practices)

exposure_detail:
-",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R49305
